"id_pm","id_member","bcc","is_read","deleted","labels","is_new"
"46683","19084","0","3","0","-1","0"
"68158","20257","0","3","0","-1","0"
"46689","1","0","1","0","-1","0"
"56151","12952","0","1","0","-1","0"
"46702","16996","0","3","0","-1","0"
"46703","16026","0","1","0","-1","0"
"46704","16996","0","3","0","-1","0"
"68393","20623","0","3","0","-1","0"
"46707","16026","0","3","0","-1","0"
"46708","20411","0","1","0","-1","0"
"46709","20239","0","3","0","-1","0"
"46710","18727","0","1","0","-1","0"
"46711","16996","0","3","0","-1","0"
"46712","20239","0","3","0","-1","0"
"46713","16996","0","3","0","-1","0"
"46714","20239","0","3","0","-1","0"
"46715","16996","0","1","0","-1","0"
"46719","20412","0","0","0","-1","0"
"46720","18727","0","1","0","-1","0"
"46721","11903","0","3","0","-1","0"
"46722","14919","0","3","0","-1","0"
"46723","20413","0","0","0","-1","0"
"46726","20053","0","3","0","-1","0"
"46732","20027","0","1","0","-1","0"
"46733","19515","0","3","0","-1","0"
"46753","20115","0","3","0","-1","0"
"46737","20053","0","3","0","-1","0"
"51852","20027","0","1","0","-1","0"
"46755","20115","0","3","0","-1","0"
"46756","19084","0","1","0","-1","0"
"46759","19084","0","3","0","-1","0"
"46760","20115","0","1","0","-1","0"
"46762","19084","0","3","0","-1","0"
"46765","19084","0","3","0","-1","0"
"46767","19084","0","3","0","-1","0"
"56311","18785","0","1","0","-1","0"
"46770","19084","0","3","0","-1","0"
"46774","16996","0","3","0","-1","0"
"46776","20053","0","3","0","-1","0"
"52441","19703","0","3","0","-1","0"
"46790","19084","0","3","0","-1","0"
"46795","20053","0","3","0","-1","0"
"46806","20027","0","1","0","-1","0"
"46809","19084","0","3","0","-1","0"
"46815","20415","0","1","0","-1","0"
"46824","20416","0","0","0","-1","0"
"46825","16996","0","3","0","-1","0"
"46890","16996","0","3","0","-1","0"
"46829","20417","0","1","0","-1","0"
"46831","16996","0","3","0","-1","0"
"46832","20415","0","0","0","-1","0"
"52435","20239","0","1","0","-1","0"
"46837","19049","0","1","0","-1","0"
"46838","11903","0","1","0","-1","0"
"46839","19049","0","3","0","-1","0"
"46843","20115","0","1","0","-1","0"
"46844","19049","0","1","0","-1","0"
"46845","19084","0","3","0","-1","0"
"68286","18475","0","1","0","-1","0"
"46849","20053","0","3","0","-1","0"
"46850","10023","0","1","0","-1","0"
"68182","24739","0","0","0","-1","0"
"46853","18810","0","3","0","-1","0"
"46855","16996","0","3","0","-1","0"
"46856","20115","0","3","0","-1","0"
"46859","20053","0","1","0","-1","0"
"46860","18810","0","1","0","-1","0"
"46860","20239","0","3","0","-1","0"
"46861","20115","0","1","0","-1","0"
"52436","19366","0","1","0","-1","0"
"46864","15539","0","1","0","-1","0"
"46870","20053","0","1","0","-1","0"
"46873","19084","0","1","0","-1","0"
"46889","18810","0","3","0","-1","0"
"46878","19084","0","1","0","-1","0"
"46883","20027","0","3","0","-1","0"
"46885","18810","0","3","0","-1","0"
"46886","16996","0","1","0","-1","0"
"46887","16996","0","3","0","-1","0"
"46891","18810","0","3","0","-1","0"
"52435","19634","0","3","0","-1","0"
"46896","19366","0","3","0","-1","0"
"46897","16996","0","3","0","-1","0"
"46898","20421","0","0","0","-1","0"
"46899","20239","0","3","0","-1","0"
"56310","20053","0","3","0","-1","0"
"46901","16996","0","1","0","-1","0"
"46902","16996","0","3","0","-1","0"
"46903","19703","0","3","0","-1","0"
"46904","20239","0","3","0","-1","0"
"46905","16996","0","1","0","-1","0"
"46907","20422","0","1","0","-1","0"
"65228","20257","0","1","0","-1","0"
"46980","20429","0","0","0","-1","0"
"46910","20423","0","1","0","-1","0"
"46911","20424","0","1","0","-1","0"
"46912","15539","0","3","0","-1","0"
"46913","11903","0","3","0","-1","0"
"46914","16996","0","3","0","-1","0"
"46916","16996","0","3","0","-1","0"
"46920","16996","0","3","0","-1","0"
"46922","16026","0","3","0","-1","0"
"46924","20425","0","1","0","-1","0"
"46926","20426","0","1","0","-1","0"
"46948","19703","0","3","0","-1","0"
"46931","19084","0","3","0","-1","0"
"46934","19366","0","1","0","-1","0"
"46945","19282","0","1","0","-1","0"
"46937","19084","0","1","0","-1","0"
"46944","20427","0","0","0","-1","0"
"47160","13966","0","3","0","-1","0"
"46946","19282","0","3","0","-1","0"
"46952","20053","0","1","0","-1","0"
"46954","19515","0","3","0","-1","0"
"46981","20053","0","3","0","-1","0"
"46956","19703","0","1","0","-1","0"
"46957","19703","0","3","0","-1","0"
"46959","13966","0","3","0","-1","0"
"46960","11903","0","3","0","-1","0"
"46961","16996","0","3","0","-1","0"
"46965","19703","0","3","0","-1","0"
"46966","18872","0","1","0","-1","0"
"46967","19703","0","1","0","-1","0"
"46968","20428","0","1","0","-1","0"
"46969","19859","0","3","0","-1","0"
"46970","15539","0","1","0","-1","0"
"46979","20027","0","1","0","-1","0"
"47794","20528","0","1","0","-1","0"
"46978","19859","0","3","0","-1","0"
"46974","19703","0","1","0","-1","0"
"46983","19515","0","1","0","-1","0"
"46984","20430","0","0","0","-1","0"
"46985","20431","0","1","0","-1","0"
"46987","20432","0","1","0","-1","0"
"46988","16996","0","3","0","-1","0"
"46989","20432","0","3","0","-1","0"
"46990","20433","0","1","0","-1","0"
"46991","17839","0","1","0","-1","0"
"46992","20434","0","0","0","-1","0"
"46994","20432","0","0","0","-1","0"
"46996","16996","0","1","0","-1","0"
"47016","19703","0","1","0","-1","0"
"47003","6298","0","3","0","-1","0"
"47004","17694","0","1","0","-1","0"
"47007","19084","0","1","0","-1","0"
"47008","18810","0","3","0","-1","0"
"47009","19084","0","3","0","-1","0"
"65913","20539","0","1","0","-1","0"
"47012","16996","0","3","0","-1","0"
"47012","19056","1","1","0","-1","0"
"47012","19703","1","1","0","-1","0"
"47012","19877","1","3","0","-1","0"
"47024","16996","0","3","0","-1","0"
"47064","20115","0","1","0","-1","0"
"47023","19282","0","1","0","-1","0"
"47063","20116","0","1","0","-1","0"
"47042","20115","0","3","0","-1","0"
"47062","12952","0","3","0","-1","0"
"47050","20436","0","0","0","-1","0"
"47047","20362","0","3","0","-1","0"
"69356","19860","0","3","0","-1","0"
"47061","19515","0","3","0","-1","0"
"47053","17243","0","3","0","-1","0"
"69355","19877","0","3","0","-1","0"
"56309","19366","0","3","0","-1","0"
"69354","10992","0","1","0","-1","0"
"47059","20437","0","1","0","-1","0"
"69353","20257","0","1","0","-1","0"
"47066","20438","0","1","0","-1","0"
"47067","20439","0","1","0","-1","0"
"47069","19084","0","3","0","-1","0"
"47079","17694","0","1","0","-1","0"
"47080","16996","0","1","0","-1","0"
"47084","10023","0","3","0","-1","0"
"47085","15539","0","3","0","-1","0"
"47086","10023","0","3","0","-1","0"
"47090","20440","0","1","0","-1","0"
"47091","15539","0","1","0","-1","0"
"47093","18872","0","1","0","-1","0"
"47094","20116","0","1","0","-1","0"
"47095","19084","0","3","0","-1","0"
"47097","20441","0","0","0","-1","0"
"47098","10023","0","1","0","-1","0"
"47100","16860","0","1","0","-1","0"
"65907","20053","0","1","0","-1","0"
"47102","18810","0","3","0","-1","0"
"47104","19703","0","3","0","-1","0"
"47107","20442","0","0","0","-1","0"
"47108","19084","0","3","0","-1","0"
"47109","20443","0","0","0","-1","0"
"47113","19703","0","3","0","-1","0"
"53275","20842","0","0","0","-1","0"
"47115","20445","0","1","0","-1","0"
"47116","20446","0","0","0","-1","0"
"47117","19084","0","3","0","-1","0"
"47118","20053","0","3","0","-1","0"
"47120","20448","0","0","0","-1","0"
"47121","12952","0","3","0","-1","0"
"47122","18370","0","1","0","-1","0"
"47132","18370","0","3","0","-1","0"
"47124","20027","0","3","0","-1","0"
"47125","19859","0","3","0","-1","0"
"47134","1","0","3","0","-1","0"
"47127","19703","0","3","0","-1","0"
"47128","19084","0","3","0","-1","0"
"47129","19703","0","1","0","-1","0"
"47131","20027","0","3","0","-1","0"
"47133","19859","0","3","0","-1","0"
"47137","1","0","1","0","-1","0"
"47138","20027","0","1","0","-1","0"
"47139","20449","0","1","0","-1","0"
"47140","20027","0","1","0","-1","0"
"47141","20450","0","1","0","-1","0"
"47155","18370","0","1","0","-1","0"
"47144","17694","0","3","0","-1","0"
"47145","1","0","3","0","-1","0"
"47161","20283","0","0","0","-1","0"
"56307","13966","0","1","0","-1","0"
"47262","19084","0","3","0","-1","0"
"47165","19515","0","3","0","-1","0"
"47167","16996","0","3","0","-1","0"
"47168","20451","0","1","0","-1","0"
"47170","18810","0","3","0","-1","0"
"51453","20488","0","1","0","-1","0"
"47176","16026","0","3","0","-1","0"
"51453","19056","0","3","0","-1","0"
"47181","20454","0","1","0","-1","0"
"47182","16860","0","1","0","-1","0"
"47183","10023","0","1","0","-1","0"
"51452","20488","0","3","0","-1","0"
"47185","19703","0","3","0","-1","0"
"47186","19877","0","3","0","-1","0"
"47187","11903","0","1","0","-1","0"
"47190","20451","0","1","0","-1","0"
"47191","19877","0","3","0","-1","0"
"47427","20489","0","1","0","-1","0"
"66888","20257","0","3","0","-1","0"
"47199","20455","0","1","0","-1","0"
"47200","20456","0","0","0","-1","0"
"47219","16996","0","1","0","-1","0"
"47219","18810","0","3","0","-1","0"
"47220","1","0","3","0","-1","0"
"47223","19056","0","3","0","-1","0"
"47224","1","0","1","0","-1","0"
"47225","16996","0","1","0","-1","0"
"47226","16996","0","1","0","-1","0"
"47227","16996","0","1","0","-1","0"
"47229","20461","0","0","0","-1","0"
"67707","18506","0","1","0","-1","0"
"47237","20462","0","0","0","-1","0"
"67705","18506","0","1","0","-1","0"
"47239","20463","0","0","0","-1","0"
"67704","18506","0","1","0","-1","0"
"47245","20464","0","0","0","-1","0"
"47247","20053","0","1","0","-1","0"
"67702","18475","0","1","0","-1","0"
"47252","11903","0","3","0","-1","0"
"47253","20465","0","1","0","-1","0"
"47255","20116","0","1","0","-1","0"
"47256","20116","0","1","0","-1","0"
"47257","20116","0","1","0","-1","0"
"47273","13966","0","3","0","-1","0"
"47282","20467","0","1","0","-1","0"
"47286","20468","0","1","0","-1","0"
"47310","3643","0","3","0","-1","0"
"48496","20516","0","3","0","-1","0"
"47317","19877","0","1","0","-1","0"
"47319","20469","0","1","0","-1","0"
"47321","20053","0","3","0","-1","0"
"80056","20227","0","1","0","-1","0"
"47324","19381","0","3","0","-1","0"
"47397","16026","0","3","0","-1","0"
"69495","19634","0","1","0","-1","0"
"51452","20115","0","3","0","-1","0"
"47429","20488","0","3","0","-1","0"
"52430","19703","0","3","0","-1","0"
"47351","19703","0","1","0","-1","0"
"47354","20471","0","1","0","-1","0"
"47398","20484","0","0","0","-1","0"
"47358","20472","0","1","0","-1","0"
"47360","20473","0","1","0","-1","0"
"87040","16996","0","1","0","-1","0"
"47367","20474","0","1","0","-1","0"
"68185","20623","0","3","0","-1","0"
"68033","18475","0","1","0","-1","0"
"68031","20239","0","1","0","-1","0"
"47376","20479","0","1","0","-1","0"
"47377","13716","0","3","0","-1","0"
"47394","20483","0","0","0","-1","0"
"47379","12952","0","1","0","-1","0"
"47380","20366","0","3","0","-1","0"
"47426","20488","0","1","0","-1","0"
"47382","16996","0","1","0","-1","0"
"47382","17694","0","1","0","-1","0"
"47383","20480","0","1","0","-1","0"
"47384","20481","0","1","0","-1","0"
"47386","19515","0","3","0","-1","0"
"47387","20482","0","0","0","-1","0"
"47388","20366","0","1","0","-1","0"
"47389","19381","0","3","0","-1","0"
"47390","18257","0","3","0","-1","0"
"47399","16860","1","1","0","-1","0"
"47400","20116","0","1","0","-1","0"
"68030","24727","0","1","0","-1","0"
"47403","16026","0","3","0","-1","0"
"47404","20486","0","1","0","-1","0"
"68402","20257","0","1","0","-1","0"
"93059","19860","0","1","0","-1","0"
"47430","20490","0","1","0","-1","0"
"47431","20053","0","1","0","-1","0"
"47432","11903","0","3","0","-1","0"
"47651","18419","0","1","0","-1","0"
"47650","20053","0","1","0","-1","0"
"72944","19860","0","3","0","-1","0"
"47440","19859","0","1","0","-1","0"
"47446","19859","0","3","0","-1","0"
"47444","20053","0","3","0","-1","0"
"47449","20491","0","1","0","-1","0"
"47451","20027","0","3","0","-1","0"
"47507","20493","0","1","0","-1","0"
"47483","19381","0","3","0","-1","0"
"68183","20623","0","3","0","-1","0"
"47509","20494","0","1","0","-1","0"
"58339","20239","0","1","0","-1","0"
"65104","22874","0","1","0","-1","0"
"47516","6298","0","3","0","-1","0"
"70086","24949","0","1","0","-1","0"
"47518","20495","0","0","0","-1","0"
"68183","20239","0","1","0","-1","0"
"47520","20496","0","1","0","-1","0"
"47521","6298","0","3","0","-1","0"
"58339","20218","0","1","0","-1","0"
"56157","20623","0","3","0","-1","0"
"47524","2772","0","1","0","-1","0"
"47525","14420","0","3","0","-1","0"
"47526","20497","0","1","0","-1","0"
"47527","20488","0","3","0","-1","0"
"47528","20498","0","1","0","-1","0"
"47529","6298","0","3","0","-1","0"
"47530","20116","0","1","0","-1","0"
"47531","20488","0","1","0","-1","0"
"47532","20499","0","0","0","-1","0"
"47533","20223","0","1","0","-1","0"
"47534","16026","0","3","0","-1","0"
"54731","20539","0","3","0","-1","0"
"47543","17243","0","1","0","-1","0"
"47544","18370","0","3","0","-1","0"
"47545","20116","0","1","0","-1","0"
"47546","18262","0","3","0","-1","0"
"47547","18370","0","3","0","-1","0"
"47549","18262","0","1","0","-1","0"
"81287","25976","0","3","0","-1","0"
"47551","20503","0","0","0","-1","0"
"47552","20504","0","1","0","-1","0"
"47553","12952","0","3","0","-1","0"
"47554","18370","0","1","0","-1","0"
"70895","20623","0","1","0","-1","0"
"47556","19877","0","3","0","-1","0"
"47557","20366","0","1","0","-1","0"
"47558","12952","0","1","0","-1","0"
"47559","20505","0","0","0","-1","0"
"55296","10881","0","1","0","-1","0"
"47562","20115","0","3","0","-1","0"
"47563","20053","0","3","0","-1","0"
"47564","20115","0","3","0","-1","0"
"47565","20053","0","1","0","-1","0"
"47941","19056","0","3","0","-1","0"
"47567","20486","0","3","0","-1","0"
"47568","20387","0","1","0","-1","0"
"68183","19634","0","1","0","-1","0"
"54669","20239","0","3","0","-1","0"
"47572","20053","0","3","0","-1","0"
"47575","20053","0","3","0","-1","0"
"52429","18257","0","1","0","-1","0"
"47580","20116","0","3","0","-1","0"
"47582","20116","0","3","0","-1","0"
"47583","11903","0","1","0","-1","0"
"47587","19859","0","3","0","-1","0"
"47585","20053","0","3","0","-1","0"
"47592","19381","0","3","0","-1","0"
"47596","20239","0","3","0","-1","0"
"47639","20507","0","0","0","-1","0"
"47646","20449","0","1","0","-1","0"
"47641","20116","0","1","0","-1","0"
"47642","20508","0","1","0","-1","0"
"47645","20508","1","1","0","-1","0"
"47647","20506","0","1","0","-1","0"
"47648","20509","0","0","0","-1","0"
"47649","20510","0","1","0","-1","0"
"47652","20053","0","3","0","-1","0"
"47653","19859","0","3","0","-1","0"
"47656","19884","0","3","0","-1","0"
"47658","20053","0","3","0","-1","0"
"47661","20511","0","0","0","-1","0"
"47663","20053","0","3","0","-1","0"
"52428","18257","0","1","0","-1","0"
"47838","16026","0","3","0","-1","0"
"47668","16996","0","1","0","-1","0"
"47669","17839","0","1","0","-1","0"
"47670","17839","0","3","0","-1","0"
"47671","17694","0","3","0","-1","0"
"47672","17839","0","3","0","-1","0"
"47675","20513","0","1","0","-1","0"
"47676","20514","0","0","0","-1","0"
"47677","15539","0","3","0","-1","0"
"47678","20053","0","3","0","-1","0"
"47681","11903","0","3","0","-1","0"
"47685","13966","0","3","0","-1","0"
"47686","20053","0","1","0","-1","0"
"47687","20115","0","1","0","-1","0"
"47688","20115","0","1","0","-1","0"
"47691","20116","0","1","0","-1","0"
"47692","19084","0","1","0","-1","0"
"47699","18872","0","3","0","-1","0"
"58945","20257","0","3","0","-1","0"
"47701","17243","0","1","0","-1","0"
"47706","12952","0","3","0","-1","0"
"58931","20053","0","3","0","-1","0"
"47920","20027","0","3","0","-1","0"
"47715","18872","0","1","0","-1","0"
"47712","19084","0","3","0","-1","0"
"47714","20517","0","0","0","-1","0"
"47718","20053","0","3","0","-1","0"
"47728","13716","0","3","0","-1","0"
"47734","19515","0","3","0","-1","0"
"47737","11903","0","1","0","-1","0"
"47738","20519","0","1","0","-1","0"
"47739","20520","0","1","0","-1","0"
"47740","14420","0","3","0","-1","0"
"47743","13716","0","3","0","-1","0"
"47744","20522","0","0","0","-1","0"
"47745","20523","0","1","0","-1","0"
"47746","14420","0","1","0","-1","0"
"47748","20524","0","0","0","-1","0"
"47752","19056","0","3","0","-1","0"
"47760","19056","0","1","0","-1","0"
"47774","19642","0","3","0","-1","0"
"47792","20527","0","0","0","-1","0"
"47784","20526","0","0","0","-1","0"
"55278","17694","0","3","0","-1","0"
"47796","20116","0","1","0","-1","0"
"47797","20529","0","0","0","-1","0"
"70244","24973","0","1","0","-1","0"
"47801","20531","0","0","0","-1","0"
"68183","18475","0","1","0","-1","0"
"47803","16996","0","1","0","-1","0"
"47807","20239","0","3","0","-1","0"
"47808","16996","0","1","0","-1","0"
"47809","20532","0","1","0","-1","0"
"47916","19642","0","3","0","-1","0"
"47811","20533","0","1","0","-1","0"
"47813","20115","0","1","0","-1","0"
"47816","16996","0","3","0","-1","0"
"47817","17694","0","1","0","-1","0"
"47839","19084","0","3","0","-1","0"
"47819","16996","0","1","0","-1","0"
"47820","16996","0","3","0","-1","0"
"47821","20534","0","1","0","-1","0"
"47822","18810","0","3","0","-1","0"
"47823","16996","0","3","0","-1","0"
"47824","18810","0","3","0","-1","0"
"47825","16996","0","1","0","-1","0"
"47826","20116","0","3","0","-1","0"
"47827","10023","0","1","0","-1","0"
"47833","16996","0","3","0","-1","0"
"47834","18810","0","3","0","-1","0"
"47835","19515","0","3","0","-1","0"
"47836","16996","0","1","0","-1","0"
"47840","10023","0","1","0","-1","0"
"47842","20535","0","1","0","-1","0"
"47843","20536","0","1","0","-1","0"
"47844","20537","0","0","0","-1","0"
"47845","20538","0","1","0","-1","0"
"47846","20115","0","3","0","-1","0"
"69732","20116","0","1","0","-1","0"
"47848","20115","0","3","0","-1","0"
"47850","20533","0","1","0","-1","0"
"48181","19877","0","1","0","-1","0"
"47852","19084","0","1","0","-1","0"
"47853","20540","0","1","0","-1","0"
"47854","19056","0","3","0","-1","0"
"47856","19056","0","3","0","-1","0"
"47858","20541","0","1","0","-1","0"
"47860","19056","0","1","0","-1","0"
"47861","20116","0","1","0","-1","0"
"47862","11903","0","3","0","-1","0"
"47864","20116","0","1","0","-1","0"
"52688","11903","0","3","0","-1","0"
"47869","14919","0","3","0","-1","0"
"47872","20542","0","1","0","-1","0"
"47873","20543","0","1","0","-1","0"
"47874","20115","0","3","0","-1","0"
"47879","17694","0","3","0","-1","0"
"47880","20116","0","3","0","-1","0"
"47881","20115","0","1","0","-1","0"
"47882","20115","0","3","0","-1","0"
"47885","16026","0","1","0","-1","0"
"47888","15539","0","1","0","-1","0"
"47915","19859","0","3","0","-1","0"
"47900","16026","0","3","0","-1","0"
"51978","20727","0","1","0","-1","0"
"47917","20053","0","3","0","-1","0"
"47933","19056","0","3","0","-1","0"
"47925","19056","0","3","0","-1","0"
"47926","19056","0","3","0","-1","0"
"47940","19056","0","3","0","-1","0"
"48008","18257","0","3","0","-1","0"
"48011","18257","0","1","0","-1","0"
"48012","20027","0","3","0","-1","0"
"48062","20053","0","1","0","-1","0"
"68027","20257","0","1","0","-1","0"
"57841","18872","0","3","0","-1","0"
"68024","21228","0","1","0","-1","0"
"48023","20550","0","0","0","-1","0"
"48025","3643","0","3","0","-1","0"
"48026","19515","0","3","0","-1","0"
"48028","2772","0","3","0","-1","0"
"48029","3643","0","3","0","-1","0"
"81314","16996","0","3","0","-1","0"
"48035","15539","0","1","0","-1","0"
"51733","16996","0","3","0","-1","0"
"48037","16996","0","1","0","-1","0"
"81313","16026","0","3","0","-1","0"
"48040","2772","0","3","0","-1","0"
"48041","19515","0","3","0","-1","0"
"48043","20116","0","1","0","-1","0"
"48044","20551","0","1","0","-1","0"
"48046","20116","0","3","0","-1","0"
"48048","20116","0","1","0","-1","0"
"48049","20116","0","3","0","-1","0"
"48050","20552","0","1","0","-1","0"
"48051","20115","0","1","0","-1","0"
"48053","20115","0","1","0","-1","0"
"48054","20115","0","1","0","-1","0"
"48055","20115","0","1","0","-1","0"
"48075","19056","0","1","0","-1","0"
"48078","20556","0","1","0","-1","0"
"48079","20557","0","1","0","-1","0"
"48081","20115","0","3","0","-1","0"
"51730","6298","0","1","0","-1","0"
"48083","20115","0","3","0","-1","0"
"48085","19056","0","3","0","-1","0"
"48087","19056","0","3","0","-1","0"
"48089","19056","0","1","0","-1","0"
"48091","3643","0","3","0","-1","0"
"52424","17023","0","1","0","-1","0"
"52874","20780","0","0","0","-1","0"
"48094","15539","0","1","0","-1","0"
"48095","6298","0","3","0","-1","0"
"48096","15990","0","3","0","-1","0"
"48098","15990","0","3","0","-1","0"
"48099","20558","0","1","0","-1","0"
"48101","20560","0","0","0","-1","0"
"48102","6298","0","3","0","-1","0"
"48103","3643","0","3","0","-1","0"
"48104","3468","0","0","0","-1","0"
"48106","18810","0","3","0","-1","0"
"48107","20239","0","1","0","-1","0"
"48108","19056","0","1","0","-1","0"
"48109","19056","0","3","0","-1","0"
"48110","15990","0","3","0","-1","0"
"48111","19084","0","1","0","-1","0"
"48112","20053","0","3","0","-1","0"
"48114","15990","0","1","0","-1","0"
"52873","19515","0","3","0","-1","0"
"52880","18872","0","1","0","-1","0"
"48119","16996","0","1","0","-1","0"
"48120","12952","0","3","0","-1","0"
"48121","20053","0","3","0","-1","0"
"48123","20115","0","1","0","-1","0"
"48124","19056","0","3","0","-1","0"
"48127","16996","0","1","0","-1","0"
"48128","19884","0","1","0","-1","0"
"48129","16996","0","1","0","-1","0"
"48130","3643","0","1","0","-1","0"
"48140","19056","0","1","0","-1","0"
"48134","20115","0","3","0","-1","0"
"48135","20561","0","1","0","-1","0"
"48136","19056","0","3","0","-1","0"
"48143","19515","0","3","0","-1","0"
"58929","19282","0","1","0","-1","0"
"48146","20562","0","0","0","-1","0"
"48156","20563","0","1","0","-1","0"
"81312","16026","0","3","0","-1","0"
"48151","20053","0","3","0","-1","0"
"48153","12952","0","1","0","-1","0"
"48154","20053","0","1","0","-1","0"
"48171","16026","0","3","0","-1","0"
"48160","16996","0","3","0","-1","0"
"48166","20115","0","3","0","-1","0"
"48167","16996","0","1","0","-1","0"
"48229","13966","0","1","0","-1","0"
"48173","16996","0","1","0","-1","0"
"75037","3524","0","3","0","-1","0"
"48175","14919","0","3","0","-1","0"
"52888","20053","0","3","0","-1","0"
"48178","19877","0","3","0","-1","0"
"48193","20027","0","1","0","-1","0"
"48180","20116","0","1","0","-1","0"
"48182","19084","0","3","0","-1","0"
"51728","6298","0","3","0","-1","0"
"48184","13716","0","3","0","-1","0"
"48185","20539","0","3","0","-1","0"
"48188","20115","0","1","0","-1","0"
"48191","19084","0","1","0","-1","0"
"48195","20564","0","1","0","-1","0"
"68022","17680","0","1","0","-1","0"
"48206","19056","0","3","0","-1","0"
"48204","19056","0","3","0","-1","0"
"51727","20053","0","1","0","-1","0"
"48210","19056","0","1","0","-1","0"
"48213","19056","0","3","0","-1","0"
"48217","20115","0","3","0","-1","0"
"48231","20566","0","0","0","-1","0"
"75036","19703","0","1","0","-1","0"
"52887","15539","0","3","0","-1","0"
"75035","10023","0","3","0","-1","0"
"48332","20115","0","1","0","-1","0"
"48234","20116","0","1","0","-1","0"
"48235","20116","0","1","0","-1","0"
"48236","20516","0","1","0","-1","0"
"65102","22926","0","0","0","-1","0"
"48239","20116","0","3","0","-1","0"
"48243","20516","0","3","0","-1","0"
"48244","20116","0","3","0","-1","0"
"48245","6298","0","1","0","-1","0"
"48248","20116","0","1","0","-1","0"
"48249","20116","0","3","0","-1","0"
"55793","12952","0","1","0","-1","0"
"48251","20516","0","3","0","-1","0"
"48252","20116","0","1","0","-1","0"
"48253","16996","0","3","0","-1","0"
"48254","20239","0","3","0","-1","0"
"48255","16996","0","3","0","-1","0"
"48256","18810","0","3","0","-1","0"
"48257","20239","0","1","0","-1","0"
"48258","16996","0","3","0","-1","0"
"58345","19634","0","1","0","-1","0"
"48260","19155","0","3","0","-1","0"
"48262","18872","0","3","0","-1","0"
"48263","20239","0","1","0","-1","0"
"50330","20115","0","3","0","-1","0"
"48265","20516","0","3","0","-1","0"
"48295","20516","0","1","0","-1","0"
"48296","20568","0","1","0","-1","0"
"68026","20910","0","3","0","-1","0"
"48298","20569","0","1","0","-1","0"
"68522","18872","0","3","0","-1","0"
"50384","17839","0","3","0","-1","0"
"48301","20570","0","1","0","-1","0"
"50399","20053","0","1","0","-1","0"
"51726","16996","0","1","0","-1","0"
"50383","20623","0","1","0","-1","0"
"51812","20717","0","0","0","-1","0"
"48315","19877","0","3","0","-1","0"
"50380","16996","0","1","0","-1","0"
"48320","12952","0","1","0","-1","0"
"50398","20081","0","1","0","-1","0"
"48322","13966","0","3","0","-1","0"
"48323","19381","0","1","0","-1","0"
"48331","18810","0","3","0","-1","0"
"48327","19381","0","1","0","-1","0"
"48336","19859","0","3","0","-1","0"
"48337","20568","0","1","0","-1","0"
"51725","3643","0","1","0","-1","0"
"49373","15539","0","3","0","-1","0"
"48369","19049","0","1","0","-1","0"
"48366","18370","0","1","0","-1","0"
"48377","20573","0","1","0","-1","0"
"50370","19056","0","1","0","-1","0"
"48382","20574","0","1","0","-1","0"
"48383","19056","0","3","0","-1","0"
"52423","12952","0","1","0","-1","0"
"52421","12952","0","3","0","-1","0"
"52422","10023","0","3","0","-1","0"
"48400","19859","0","3","0","-1","0"
"52420","12952","0","1","0","-1","0"
"48408","19084","0","3","0","-1","0"
"54090","11903","0","3","0","-1","0"
"48414","18872","0","1","0","-1","0"
"50368","20602","0","3","0","-1","0"
"50364","20623","0","3","0","-1","0"
"50365","20623","0","3","0","-1","0"
"50536","20642","0","1","0","-1","0"
"50362","20623","0","3","0","-1","0"
"50363","20623","0","3","0","-1","0"
"99016","19515","0","3","0","-1","0"
"48438","20575","0","0","0","-1","0"
"49365","18810","0","3","0","-1","0"
"48446","20577","0","1","0","-1","0"
"49454","12952","0","3","0","-1","0"
"48451","20578","0","1","0","-1","0"
"48452","18274","0","1","0","-1","0"
"49372","20115","0","3","0","-1","0"
"50102","18872","0","3","0","-1","0"
"48477","14919","0","1","0","-1","0"
"49466","18810","0","1","0","-1","0"
"48462","20116","0","3","0","-1","0"
"48505","19056","0","1","0","-1","0"
"48464","6157","0","0","0","-1","0"
"48466","20578","0","1","0","-1","0"
"48467","16026","0","3","0","-1","0"
"50356","16996","0","3","0","-1","0"
"48471","15539","0","3","0","-1","0"
"75034","19703","0","3","0","-1","0"
"75033","10023","0","3","0","-1","0"
"93057","16904","0","1","0","-1","0"
"48479","16996","0","1","0","-1","0"
"50354","19515","0","3","0","-1","0"
"48481","16996","0","1","0","-1","0"
"48506","20516","0","1","0","-1","0"
"48692","20581","0","0","0","-1","0"
"48537","10023","0","3","0","-1","0"
"48487","6298","0","3","0","-1","0"
"48489","6298","0","1","0","-1","0"
"48490","20579","0","1","0","-1","0"
"48507","20578","0","3","0","-1","0"
"48508","19084","0","1","0","-1","0"
"49426","14919","0","1","0","-1","0"
"50333","20595","0","3","0","-1","0"
"48527","19084","0","3","0","-1","0"
"50352","16996","0","1","0","-1","0"
"48529","15930","0","1","0","-1","0"
"48539","15930","0","1","0","-1","0"
"51813","19515","0","1","0","-1","0"
"50350","20239","0","3","0","-1","0"
"50349","20239","0","3","0","-1","0"
"48559","20116","0","1","0","-1","0"
"50346","20239","0","3","0","-1","0"
"50347","16996","0","3","0","-1","0"
"57048","20239","0","3","0","-1","0"
"50400","20115","0","1","0","-1","0"
"50397","20616","0","3","0","-1","0"
"48583","16996","0","1","0","-1","0"
"48574","16996","0","1","0","-1","0"
